payment_id,rental_id,payment_date,payment_method,amount,payment_type,status
2102,1062,2023-12-16,Debit Card,1906.56,Deposit,Completed
2103,1063,2024-10-29,Bank Transfer,1632.51,Deposit,Completed
2104,1063,2024-10-28,Cash,478.13,Rental,Refunded
2105,1063,2024-11-02,Debit Card,129.61,Rental,Failed
2106,1064,2023-05-12,Bank Transfer,3760.9,Deposit,Refunded
2107,1065,2025-01-19,Debit Card,538.71,Deposit,Pending
2108,1065,2025-01-22,Cash,760.14,Rental,Refunded
2109,1065,2025-01-23,Bank Transfer,405.75,Rental,Pending
2110,1066,2023-10-17,Credit Card,611.37,Deposit,Failed
2111,1066,2023-10-16,Cash,303.37,Rental,Failed
2112,1066,2023-10-14,Debit Card,134.01,Rental,Failed
2113,1067,2025-04-23,Credit Card,5866.32,Deposit,Refunded
2114,1068,2025-04-20,Bank Transfer,579.56,Deposit,Pending
2115,1068,2025-04-19,Cash,642.25,Rental,Failed
2116,1069,2025-05-10,Credit Card,9924.99,Deposit,Refunded
2117,1070,2024-02-25,Debit Card,2292.69,Deposit,Pending
2118,1071,2023-10-30,Credit Card,749.75,Deposit,Failed
2119,1071,2023-10-28,Credit Card,855.08,Rental,Completed
2120,1072,2025-11-14,Bank Transfer,4379.76,Deposit,Failed
2121,1072,2025-11-16,Cash,1143.92,Rental,Failed
2122,1073,2025-09-16,Credit Card,942.14,Deposit,Refunded
2123,1073,2025-09-13,Bank Transfer,1304.53,Rental,Failed
2124,1074,2024-08-14,Bank Transfer,1026.85,Deposit,Pending
2125,1074,2024-08-16,Bank Transfer,490.33,Rental,Refunded
2126,1074,2024-08-13,Bank Transfer,-857.91,Rental,Refunded
2127,1075,2025-04-12,Bank Transfer,642.14,Deposit,Refunded
2128,1075,2025-04-13,Bank Transfer,174.93,Rental,Failed
2129,1076,2024-10-26,Cash,6519.38,Deposit,Failed
2130,1077,2024-05-02,Bank Transfer,3074.08,Deposit,Refunded
2131,1078,2025-05-30,Credit Card,1981.93,Deposit,Completed
2132,1078,2025-05-26,Bank Transfer,625.63,Rental,Failed
2133,1079,2025-02-25,Debit Card,2383.81,Deposit,Pending
2134,1079,2025-02-22,Cash,598.95,Rental,Failed
2135,1079,2025-02-24,Cash,344.03,Rental,Completed
2136,1080,2024-05-02,Cash,1075.01,Deposit,Failed
2137,1081,2023-06-19,Bank Transfer,1046.75,Deposit,Completed
2138,1082,2024-10-13,Bank Transfer,3017.63,Deposit,Refunded
2139,1083,2024-06-20,Cash,894.68,Deposit,Completed
2140,1083,2024-06-16,Credit Card,1360.04,Rental,Refunded
2141,1084,2023-01-17,Credit Card,181.54,Deposit,Completed
2142,1084,2023-01-17,Debit Card,281.28,Rental,Completed
2143,1085,2024-10-24,Credit Card,839.37,Deposit,Completed
2144,1085,2024-10-23,Credit Card,775.25,Rental,Refunded
2145,1085,2024-10-24,Cash,446.25,Rental,Refunded
2146,1086,2023-10-29,Bank Transfer,1796.38,Deposit,Refunded
2147,1086,2023-10-28,Credit Card,1723.13,Rental,Refunded
2148,1087,2023-04-28,Debit Card,667.26,Deposit,Pending
2149,1088,2023-03-19,Credit Card,9633.52,Deposit,Failed
2150,1089,2023-05-22,Bank Transfer,958.05,Deposit,Refunded
2151,1089,2023-05-17,Bank Transfer,350.27,Rental,Refunded
2152,1089,2023-05-19,Credit Card,699.35,Rental,Failed
2153,1090,2024-12-13,Credit Card,1838.41,Deposit,Failed
2154,1090,2024-12-16,Bank Transfer,2723.72,Rental,Pending
2155,1091,2025-07-29,Credit Card,1882.12,Deposit,Completed
2156,1091,2025-07-29,Bank Transfer,634.99,Rental,Failed
2157,1092,2024-12-19,Credit Card,2877.38,Deposit,Failed
2158,1092,2024-12-18,Credit Card,3045.11,Rental,Failed
2159,1093,2025-04-22,Credit Card,5520.18,Deposit,Pending
2160,1094,2025-06-09,Credit Card,2328.56,Deposit,Completed
2161,1094,2025-06-10,Credit Card,2037.26,Rental,Completed
2162,1094,2025-06-13,Credit Card,818.63,Rental,Refunded
2163,1095,2024-11-27,Credit Card,866.39,Deposit,Completed
2164,1095,2024-11-28,Cash,1090.09,Rental,Pending
2165,1096,2024-10-16,Bank Transfer,4470.13,Deposit,Pending
2166,1096,2024-10-18,Credit Card,3070.37,Rental,Pending
2167,1097,2024-12-18,Bank Transfer,2901.42,Deposit,Completed
2168,1097,2024-12-19,Credit Card,1154.33,Rental,Completed
2169,1097,2024-12-20,Bank Transfer,1310.84,Rental,Failed
2170,1098,2023-12-28,Debit Card,4734.54,Deposit,Completed
2171,1098,2023-12-29,Debit Card,1814.14,Rental,Failed
2172,1098,2023-12-30,Credit Card,2161.86,Rental,Failed
2173,1099,2025-09-18,Credit Card,6369.28,Deposit,Pending
2174,1100,2023-12-26,Cash,3167.29,Deposit,Failed
2175,1101,2023-11-08,Bank Transfer,1969.65,Deposit,Completed
2176,1101,2023-11-09,Debit Card,492.92,Rental,Refunded
2177,1102,2024-04-24,Debit Card,2463.84,Deposit,Refunded
2178,1102,2024-04-23,Cash,356.43,Rental,Refunded
2179,1102,2024-04-21,Bank Transfer,370.04,Rental,Pending
2180,1103,2025-08-01,Credit Card,161.02,Rental,Pending
2181,1103,2025-07-28,Cash,290.15,Rental,Completed
2182,1104,2025-06-10,Debit Card,2677.4,Deposit,Completed
2183,1104,2025-06-10,Credit Card,3687.71,Rental,Refunded
2184,1104,2025-06-14,Cash,1822.78,Rental,Failed
2185,1105,2025-11-08,Debit Card,2122.52,Deposit,Refunded
2186,1105,2025-11-09,Credit Card,739.76,Rental,Completed
2187,1105,2025-11-06,Bank Transfer,916.48,Rental,Failed
2188,1106,2024-10-23,Bank Transfer,3036.15,Deposit,Completed
2189,1106,2024-10-27,Debit Card,407.48,Rental,Failed
2190,1106,2024-10-25,Bank Transfer,558.74,Rental,Failed
2191,1107,2025-03-17,Debit Card,381.4,Deposit,Failed
2192,1108,2025-08-21,Bank Transfer,1762.28,Deposit,Refunded
2193,1108,2025-08-16,Bank Transfer,435.5,Rental,Failed
2194,1108,2025-08-16,Credit Card,424.39,Rental,Failed
2195,1109,2023-07-28,Bank Transfer,741.12,Rental,Completed
2196,1109,2023-07-24,Credit Card,519.3,Rental,Failed
2197,1109,2023-07-26,Credit Card,895.92,Rental,Completed
2198,1110,2023-07-26,Bank Transfer,1623.03,Deposit,Pending
2199,1110,2023-07-26,Bank Transfer,529.62,Rental,Pending
2200,1111,2024-04-21,Debit Card,2390.0,Deposit,Pending
2201,1111,2024-04-22,Cash,1055.7,Rental,Completed
2202,1112,2024-06-17,Credit Card,1031.88,Deposit,Failed
2203,1112,2024-06-18,Credit Card,595.85,Rental,Failed
2204,1112,2024-06-20,Bank Transfer,814.42,Rental,Pending
2205,1113,2025-01-24,Debit Card,8860.15,Deposit,Completed
2206,1114,2023-05-04,Debit Card,306.35,Deposit,Refunded
2207,1115,2024-07-24,Debit Card,1807.43,Deposit,Pending
2208,1115,2024-07-25,Bank Transfer,1257.17,Rental,Completed
2209,1116,2024-09-03,Credit Card,605.34,Deposit,Completed
2210,1116,2024-09-04,Credit Card,734.82,Rental,Pending
2211,1116,2024-09-06,Credit Card,304.92,Rental,Failed
2212,1117,2025-02-13,Debit Card,1712.28,Deposit,Refunded
2213,1117,2025-02-14,Debit Card,962.18,Rental,Pending
2214,1118,2023-04-20,Bank Transfer,1636.99,Deposit,Refunded
2215,1119,2023-12-13,Bank Transfer,4227.91,Deposit,Completed
2216,1120,2023-05-17,Credit Card,939.16,Deposit,Pending
2217,1120,2023-05-13,Bank Transfer,1050.29,Rental,Pending
2218,1120,2023-05-16,Cash,617.47,Rental,Failed
2219,1121,2024-07-24,Credit Card,-1995.69,Rental,Refunded
2220,1121,2024-07-26,Debit Card,733.45,Rental,Completed
2221,1121,2024-07-26,Debit Card,747.87,Rental,Pending
2222,1122,2025-05-11,Credit Card,4068.34,Deposit,Refunded
2223,1123,2023-11-09,Bank Transfer,5789.97,Deposit,Refunded
2224,1123,2023-11-09,Bank Transfer,2441.89,Rental,Refunded
2225,1123,2023-11-14,Debit Card,1664.38,Rental,Refunded
2226,1124,2024-11-04,Credit Card,961.97,Deposit,Completed
2227,1124,2024-11-04,Bank Transfer,323.95,Rental,Completed
2228,1125,2024-01-31,Debit Card,402.18,Rental,Completed
2229,1125,2024-01-30,Debit Card,670.28,Rental,Failed
2230,1126,2025-10-12,Debit Card,870.82,Deposit,Refunded
2231,1126,2025-10-12,Credit Card,292.63,Rental,Completed
2232,1127,2024-12-09,Debit Card,515.5,Deposit,Pending
2233,1127,2024-12-08,Debit Card,149.44,Rental,Completed
2234,1127,2024-12-10,Debit Card,170.97,Rental,Pending
2235,1128,2024-11-01,Cash,2403.26,Deposit,Refunded
2236,1128,2024-10-30,Cash,1169.66,Rental,Pending
2237,1129,2025-04-09,Bank Transfer,939.04,Deposit,Pending
2238,1130,2024-02-02,Credit Card,1747.68,Deposit,Refunded
2239,1130,2024-02-04,Cash,516.52,Rental,Failed
2240,1130,2024-02-05,Debit Card,977.06,Rental,Refunded
2241,1131,2023-10-27,Bank Transfer,10165.27,Deposit,Failed
2242,1132,2025-11-09,Debit Card,832.65,Deposit,Failed
2243,1133,2024-09-10,Credit Card,288.5,Deposit,Completed
2244,1133,2024-09-11,Debit Card,84.59,Rental,Refunded
2245,1133,2024-09-13,Cash,74.52,Rental,Pending
2246,1134,2025-12-07,Credit Card,675.21,Deposit,Completed
2247,1135,2024-11-16,Bank Transfer,2593.67,Deposit,Completed
2248,1135,2024-11-19,Bank Transfer,1425.46,Rental,Completed
2249,1135,2024-11-19,Debit Card,1900.15,Rental,Failed
2250,1136,2025-08-27,Debit Card,197.76,Deposit,Failed
2251,1136,2025-08-27,Debit Card,97.67,Rental,Failed
2252,1137,2024-12-26,Debit Card,2691.66,Deposit,Refunded
2253,1138,2025-04-25,Cash,4675.74,Deposit,Failed
2254,1139,2023-09-29,Debit Card,2646.75,Deposit,Refunded
2255,1140,2025-05-04,Debit Card,797.41,Deposit,Completed
2256,1140,2025-05-03,Cash,77.06,Rental,Completed
2257,1140,2025-05-06,Credit Card,126.27,Rental,Pending
2258,1141,2025-04-11,Bank Transfer,6290.89,Deposit,Refunded
2259,1142,2024-02-06,Credit Card,1498.3,Deposit,Refunded
2260,1142,2024-02-08,Debit Card,848.22,Rental,Pending
2261,1143,2025-06-12,Debit Card,325.28,Deposit,Completed
2262,1143,2025-06-11,Bank Transfer,502.52,Rental,Failed
2263,1144,2024-03-20,Credit Card,2931.47,Deposit,Completed
2264,1144,2024-03-20,Bank Transfer,1086.44,Rental,Completed
2265,1144,2024-03-21,Cash,610.78,Rental,Completed
2266,1145,2024-05-27,Debit Card,2336.74,Deposit,Refunded
2267,1146,2025-04-12,Credit Card,4013.67,Deposit,Refunded
2268,1146,2025-04-11,Debit Card,1105.91,Rental,Completed
2269,1146,2025-04-10,Bank Transfer,1091.47,Rental,Pending
2270,1147,2023-09-03,Bank Transfer,257.65,Deposit,Pending
2271,1147,2023-09-05,Bank Transfer,347.96,Rental,Failed
2272,1147,2023-09-01,Bank Transfer,-160.71,Rental,Completed
2273,1148,2023-06-21,Cash,411.6,Deposit,Completed
2274,1148,2023-06-23,Debit Card,-849.19,Rental,Pending
2275,1149,2023-04-17,Debit Card,694.34,Deposit,Completed
2276,1150,2024-10-08,Bank Transfer,1146.35,Deposit,Refunded
2277,1150,2024-10-07,Debit Card,1133.1,Rental,Pending
2278,1151,2025-05-24,Cash,679.33,Deposit,Completed
2279,1151,2025-05-25,Bank Transfer,187.63,Rental,Failed
2280,1151,2025-05-26,Cash,436.13,Rental,Failed
2281,1152,2025-09-04,Cash,4095.02,Deposit,Pending
2282,1152,2025-09-04,Cash,1558.78,Rental,Failed
2283,1153,2025-05-11,Credit Card,2730.7,Deposit,Refunded
2284,1154,2025-12-26,Debit Card,2440.92,Deposit,Refunded
2285,1154,2025-12-25,Credit Card,1127.08,Rental,Refunded
2286,1155,2023-09-05,Debit Card,299.14,Deposit,Refunded
2287,1155,2023-09-04,Bank Transfer,538.78,Rental,Completed
2288,1156,2025-03-23,Debit Card,1199.1,Deposit,Completed
2289,1156,2025-03-24,Credit Card,854.28,Rental,Refunded
2290,1156,2025-03-22,Cash,325.78,Rental,Pending
2291,1157,2023-12-22,Cash,1011.7,Deposit,Failed
2292,1157,2023-12-24,Debit Card,222.67,Rental,Failed
2293,1157,2023-12-25,Credit Card,169.45,Rental,Refunded
2294,1158,2025-10-17,Debit Card,224.6,Deposit,Completed
2295,1158,2025-10-21,Bank Transfer,492.22,Rental,Failed
2296,1159,2023-06-27,Credit Card,1709.9,Deposit,Refunded
2297,1159,2023-06-26,Credit Card,187.29,Rental,Completed
2298,1159,2023-06-24,Bank Transfer,251.23,Rental,Pending
2299,1160,2024-03-24,Debit Card,877.98,Rental,Failed
2300,1160,2024-03-27,Bank Transfer,594.75,Rental,Failed
2301,1161,2023-09-09,Bank Transfer,336.58,Rental,Refunded
2302,1161,2023-09-11,Bank Transfer,188.85,Rental,Failed
2303,1163,2024-09-03,Bank Transfer,6116.81,Deposit,Refunded
2304,1163,2024-09-02,Bank Transfer,0.0,Rental,Refunded
2305,1163,2024-09-02,Debit Card,785.66,Rental,Completed
2306,1164,2024-11-25,Credit Card,714.4,Deposit,Pending
2307,1164,2024-11-23,Bank Transfer,644.68,Rental,Completed
2308,1164,2024-11-25,Debit Card,447.49,Rental,Failed
2309,1165,2025-08-08,Credit Card,1854.16,Deposit,Refunded
2310,1166,2025-03-20,Bank Transfer,2655.84,Deposit,Pending
2311,1166,2025-03-20,Cash,3551.12,Rental,Completed
2312,1167,2024-11-28,Bank Transfer,2019.27,Deposit,Refunded
2313,1167,2024-11-28,Bank Transfer,549.91,Rental,Refunded
2314,1168,2024-08-31,Debit Card,7624.78,Deposit,Pending
2315,1169,2023-09-19,Cash,1456.65,Deposit,Completed
2316,1169,2023-09-17,Debit Card,804.02,Rental,Failed
2317,1169,2023-09-16,Credit Card,347.23,Rental,Refunded
2318,1170,2023-01-17,Bank Transfer,1473.03,Deposit,Completed
2319,1170,2023-01-19,Debit Card,1005.55,Rental,Failed
2320,1170,2023-01-21,Debit Card,494.34,Rental,Pending
2321,1171,2025-04-25,Credit Card,7686.82,Deposit,Refunded
2322,1172,2023-01-22,Credit Card,2794.01,Deposit,Failed
2323,1172,2023-01-23,Cash,3919.49,Rental,Completed
2324,1173,2024-12-21,Bank Transfer,4694.18,Deposit,Completed
2325,1174,2023-06-13,Debit Card,955.67,Deposit,Completed
2326,1174,2023-06-15,Bank Transfer,165.54,Rental,Refunded
2327,1174,2023-06-14,Bank Transfer,101.14,Rental,Completed
2328,1175,2023-11-21,Debit Card,531.51,Deposit,Pending
2329,1176,2023-02-12,Bank Transfer,292.98,Rental,Failed
2330,1176,2023-02-10,Bank Transfer,440.76,Rental,Failed
2331,1177,2024-08-04,Credit Card,369.06,Deposit,Failed
2332,1177,2024-08-08,Debit Card,482.4,Rental,Refunded
2333,1178,2024-04-11,Cash,976.73,Deposit,Completed
2334,1178,2024-04-08,Debit Card,1623.94,Rental,Completed
2335,1179,2023-11-23,Bank Transfer,184.23,Rental,Completed
2336,1179,2023-11-20,Credit Card,164.11,Rental,Failed
2337,1179,2023-11-19,Bank Transfer,63.78,Rental,Completed
2338,1180,2024-03-07,Credit Card,2553.51,Deposit,Pending
2339,1180,2024-03-06,Credit Card,426.88,Rental,Failed
2340,1180,2024-03-06,Bank Transfer,451.89,Rental,Completed
2341,1181,2023-04-14,Debit Card,1578.82,Deposit,Completed
2342,1181,2023-04-14,Cash,337.57,Rental,Pending
2343,1181,2023-04-17,Bank Transfer,441.98,Rental,Pending
2344,1182,2023-11-23,Cash,938.31,Rental,Pending
2345,1182,2023-11-23,Bank Transfer,1318.49,Rental,Completed
2346,1182,2023-11-25,Bank Transfer,352.69,Rental,Completed
2347,1183,2025-07-01,Bank Transfer,1104.16,Deposit,Pending
2348,1183,2025-06-26,Credit Card,703.69,Rental,Completed
2349,1183,2025-06-28,Bank Transfer,1083.31,Rental,Refunded
2350,1184,2024-09-15,Bank Transfer,241.58,Deposit,Pending
2351,1184,2024-09-14,Cash,228.38,Rental,Completed
2352,1184,2024-09-13,Debit Card,333.28,Rental,Refunded
2353,1185,2024-02-27,Cash,2621.89,Deposit,Completed
2354,1186,2023-07-12,Debit Card,1360.95,Deposit,Failed
2355,1186,2023-07-12,Bank Transfer,951.99,Rental,Completed
2356,1186,2023-07-08,Debit Card,246.91,Rental,Pending
2357,1187,2024-04-19,Credit Card,445.13,Deposit,Pending
2358,1187,2024-04-20,Cash,247.86,Rental,Pending
2359,1188,2024-07-16,Bank Transfer,1880.23,Deposit,Refunded
2360,1188,2024-07-18,Credit Card,934.83,Rental,Pending
2361,1189,2023-06-12,Credit Card,6145.58,Deposit,Failed
2362,1190,2023-01-19,Credit Card,3278.07,Deposit,Refunded
2363,1190,2023-01-19,Debit Card,1586.9,Rental,Failed
2364,1191,2023-09-24,Debit Card,1597.26,Deposit,Completed
2365,1192,2025-08-24,Bank Transfer,297.44,Deposit,Refunded
2366,1192,2025-08-26,Cash,29.41,Rental,Completed
2367,1192,2025-08-21,Debit Card,58.32,Rental,Refunded
2368,1193,2024-03-20,Bank Transfer,387.16,Deposit,Completed
2369,1194,2024-11-13,Cash,456.37,Rental,Pending
2370,1195,2025-01-22,Credit Card,3538.59,Deposit,Failed
2371,1195,2025-01-22,Credit Card,2618.9,Rental,Pending
2372,1196,2025-09-09,Debit Card,2362.38,Deposit,Pending
2373,1196,2025-09-11,Debit Card,393.98,Rental,Completed
2374,1196,2025-09-08,Credit Card,204.02,Rental,Completed
2375,1197,2025-04-22,Cash,8874.25,Deposit,Pending
2376,1198,2023-01-10,Cash,676.97,Deposit,Completed
2377,1198,2023-01-12,Credit Card,701.65,Rental,Pending
2378,1199,2025-10-20,Cash,461.42,Deposit,Pending
2379,1199,2025-10-22,Cash,237.19,Rental,Failed
2380,1199,2025-10-24,Credit Card,184.53,Rental,Completed
2381,1200,2023-12-12,Credit Card,325.1,Deposit,Pending
2382,1200,2023-12-09,Credit Card,132.8,Rental,Refunded
2383,1200,2023-12-13,Credit Card,76.48,Rental,Completed
2384,1201,2023-11-12,Bank Transfer,1098.2,Deposit,Failed
2385,1201,2023-11-10,Debit Card,249.72,Rental,Refunded
2386,1201,2023-11-13,Debit Card,100.3,Rental,Pending
2387,1202,2025-02-24,Credit Card,695.9,Rental,Failed
2388,1202,2025-02-23,Debit Card,1080.23,Rental,Failed
2389,1202,2025-02-21,Credit Card,377.63,Rental,Refunded
2390,1203,2023-10-03,Credit Card,605.61,Deposit,Failed
2391,1203,2023-10-07,Cash,239.96,Rental,Refunded
2392,1204,2025-09-11,Bank Transfer,1167.93,Deposit,Completed
2393,1205,2025-06-06,Cash,979.74,Deposit,Refunded
2394,1205,2025-06-06,Credit Card,400.45,Rental,Completed
2395,1205,2025-06-09,Debit Card,151.83,Rental,Refunded
2396,1206,2023-07-11,Debit Card,1903.93,Deposit,Refunded
2397,1206,2023-07-10,Cash,2985.49,Rental,Failed
2398,1207,2024-05-06,Credit Card,1491.42,Deposit,Failed
2399,1207,2024-05-05,Credit Card,193.09,Rental,Pending
2400,1207,2024-05-04,Cash,310.57,Rental,Pending
2401,1208,2023-09-24,Debit Card,453.76,Deposit,Pending
2402,1209,2023-09-23,Cash,3794.29,Deposit,Pending
2403,1209,2023-09-21,Cash,6222.26,Rental,Failed
2404,1210,2023-02-21,Credit Card,278.89,Deposit,Completed
2405,1211,2023-01-27,Bank Transfer,1882.68,Deposit,Refunded
2406,1211,2023-01-25,Credit Card,615.43,Rental,Failed
2407,1211,2023-01-27,Cash,242.54,Rental,Refunded
2408,1212,2023-10-02,Debit Card,533.6,Deposit,Failed
2409,1213,2024-05-18,Credit Card,3674.19,Deposit,Completed
2410,1213,2024-05-19,Bank Transfer,2550.19,Rental,Completed
2411,1214,2023-01-21,Debit Card,1846.02,Deposit,Failed
2412,1214,2023-01-19,Cash,675.2,Rental,Pending
2413,1214,2023-01-22,Bank Transfer,419.12,Rental,Completed
2414,1215,2025-03-07,Debit Card,1741.43,Deposit,Completed
2415,1215,2025-03-03,Debit Card,1517.46,Rental,Pending
2416,1216,2023-08-01,Credit Card,1380.18,Deposit,Failed
2417,1216,2023-07-31,Cash,1326.46,Rental,Failed
2418,1216,2023-07-28,Bank Transfer,394.77,Rental,Completed
2419,1217,2024-10-17,Cash,1661.15,Deposit,Failed
2420,1217,2024-10-22,Bank Transfer,1197.26,Rental,Refunded
2421,1218,2024-08-12,Bank Transfer,1698.47,Deposit,Failed
2422,1218,2024-08-13,Bank Transfer,2008.99,Rental,Pending
2423,1219,2024-12-16,Bank Transfer,346.4,Deposit,Refunded
2424,1219,2024-12-19,Bank Transfer,313.59,Rental,Refunded
2425,1220,2024-10-07,Credit Card,2132.98,Deposit,Completed
2426,1221,2023-07-19,Debit Card,1623.41,Deposit,Refunded
2427,1222,2023-12-08,Debit Card,1085.15,Deposit,Refunded
2428,1222,2023-12-08,Debit Card,690.31,Rental,Completed
2429,1222,2023-12-05,Credit Card,382.57,Rental,Pending
2430,1223,2024-04-29,Credit Card,5968.97,Deposit,Completed
2431,1223,2024-05-01,Bank Transfer,615.11,Rental,Failed
2432,1223,2024-04-28,Bank Transfer,921.41,Rental,Pending
2433,1224,2025-05-16,Cash,2955.19,Deposit,Refunded
2434,1224,2025-05-18,Debit Card,1370.96,Rental,Pending
2435,1225,2025-08-01,Cash,3264.35,Deposit,Failed
2436,1226,2024-02-17,Debit Card,3092.16,Deposit,Failed
2437,1226,2024-02-16,Debit Card,678.84,Rental,Refunded
2438,1226,2024-02-14,Credit Card,1054.67,Rental,Failed
2439,1227,2024-07-12,Bank Transfer,3355.97,Deposit,Pending
2440,1227,2024-07-10,Bank Transfer,1811.59,Rental,Failed
2441,1228,2025-11-21,Cash,1065.31,Deposit,Completed
2442,1229,2024-02-23,Debit Card,1171.78,Deposit,Failed
2443,1230,2025-02-27,Debit Card,7615.01,Deposit,Failed
2444,1231,2023-12-09,Bank Transfer,1649.34,Deposit,Failed
2445,1232,2025-12-22,Cash,2453.61,Deposit,Refunded
2446,1233,2024-04-07,Bank Transfer,3436.16,Deposit,Pending
2447,1234,2023-08-09,Credit Card,1818.07,Deposit,Pending
2448,1234,2023-08-10,Credit Card,301.87,Rental,Completed
2449,1234,2023-08-12,Credit Card,587.49,Rental,Completed
2450,1235,2024-11-19,Cash,1529.52,Deposit,Failed
2451,1235,2024-11-23,Debit Card,1467.48,Rental,Completed
2452,1235,2024-11-20,Debit Card,375.49,Rental,Failed
2453,1236,2023-10-03,Cash,1214.33,Deposit,Completed
2454,1237,2024-02-28,Credit Card,1657.52,Deposit,Pending
2455,1237,2024-02-27,Bank Transfer,1386.75,Rental,Refunded
2456,1238,2025-06-19,Credit Card,2990.65,Deposit,Refunded
2457,1239,2023-12-31,Bank Transfer,2348.57,Deposit,Completed
2458,1239,2023-12-29,Credit Card,1576.97,Rental,Completed
2459,1239,2023-12-27,Bank Transfer,995.87,Rental,Pending
2460,1240,2025-04-06,Debit Card,708.4,Deposit,Refunded
2461,1241,2023-07-10,Bank Transfer,4397.1,Deposit,Completed
2462,1241,2023-07-05,Bank Transfer,1101.83,Rental,Failed
2463,1241,2023-07-05,Credit Card,2009.94,Rental,Failed
2464,1242,2023-01-16,Credit Card,2473.67,Deposit,Pending
2465,1242,2023-01-16,Bank Transfer,714.56,Rental,Completed
2466,1243,2024-04-13,Bank Transfer,1855.18,Deposit,Completed
2467,1243,2024-04-08,Debit Card,1667.46,Rental,Failed
2468,1244,2023-06-04,Credit Card,780.78,Deposit,Completed
2469,1244,2023-06-02,Debit Card,480.04,Rental,Completed
2470,1245,2024-01-30,Bank Transfer,409.41,Deposit,Pending
2471,1245,2024-01-26,Bank Transfer,487.82,Rental,Refunded
2472,1246,2025-09-17,Bank Transfer,768.61,Deposit,Failed
2473,1246,2025-09-16,Cash,376.69,Rental,Pending
2474,1246,2025-09-16,Debit Card,320.54,Rental,Completed
2475,1247,2023-06-20,Debit Card,599.52,Rental,Failed
2476,1247,2023-06-23,Debit Card,1260.59,Rental,Failed
2477,1248,2025-08-19,Credit Card,6027.42,Deposit,Completed
2478,1248,2025-08-24,Credit Card,3738.72,Rental,Completed
2479,1249,2025-04-16,Bank Transfer,5897.13,Deposit,Refunded
2480,1249,2025-04-16,Cash,2318.87,Rental,Pending
2481,1250,2023-02-02,Cash,1322.52,Deposit,Failed
