rental_id,car_id,customer_id,employee_id,tariff_id,pickup_location_id,return_location_id,rental_date,scheduled_return_date,actual_return_date,rental_days,km_driven,additional_km,base_cost,additional_km_cost,total_cost,deposit_amount,deposit_returned,status,notes
4157,118,6286,23,2,6,10,2023-01-17,2023-01-24,2023-01-24,7,684,0,605.92,0.0,605.92,407.62,363.41,No-show,No issues
4158,5,3829,41,5,9,10,2024-04-28,2024-05-07,2024-05-08,9,484,0,2728.8,0.0,2728.8,1502.95,1496.06,Completed,Minor scratch
4159,7,3425,46,5,12,11,2024-02-25,2024-02-29,2024-02-28,4,1189,0,1212.8,0.0,1212.8,1990.64,1918.12,No-show,Late return
4160,83,4007,70,4,15,14,2024-06-01,2024-06-03,2024-06-05,2,57,0,353.24,0.0,353.24,1177.0,1001.36,Active,Late return
4161,37,7430,69,5,2,13,2025-04-11,2025-04-27,2025-04-28,16,3526,0,4851.2,0.0,4851.2,1459.2,1013.87,No-show,Car dirty
4162,41,3523,22,3,7,4,2023-07-01,2023-07-17,2023-07-17,16,3861,0,1784.48,0.0,1784.48,666.93,640.91,Completed,Car dirty
4163,114,3084,39,5,5,8,2025-10-03,2025-10-05,2025-10-08,2,103,0,606.4,0.0,606.4,1985.41,1780.47,Active,No issues
4164,42,2146,29,4,10,6,2023-07-05,2023-07-16,2023-07-14,11,2063,0,1942.82,0.0,1942.82,1090.33,975.25,No-show,No issues
4165,38,6849,42,3,9,8,2024-01-27,2024-02-05,2024-02-04,9,2660,0,1003.77,0.0,-1003.77,721.04,619.91,Cancelled,
4166,28,2759,65,1,15,3,2025-08-06,2025-09-03,2025-09-04,28,597,0,980.28,0.0,980.28,158.17,135.39,Completed,Car dirty
4167,23,4540,4,4,9,5,2025-05-14,2025-06-08,2025-06-09,25,4765,0,4415.5,0.0,4415.5,1023.51,822.14,Cancelled,Late return
4168,107,6148,75,1,8,14,2024-04-18,2024-05-03,2024-05-04,15,841,0,525.15,0.0,525.15,182.16,181.89,Active,Early return
4169,87,2557,41,1,14,7,2024-05-10,2024-05-19,2024-05-20,9,1655,0,315.09,0.0,315.09,199.06,166.25,Active,Late return
4170,115,98,35,5,7,3,2024-04-26,2024-05-22,2024-05-23,26,2553,0,7883.2,0.0,7883.2,1872.12,1678.55,Completed,Late return
4171,41,5201,1,2,7,9,2025-12-27,2026-01-09,2026-01-07,13,2882,0,1125.28,0.0,1125.28,440.76,426.54,Active,Late return
4172,17,2421,42,3,12,9,2023-02-23,2023-03-24,2023-03-26,29,7568,0,3234.37,0.0,3234.37,672.31,618.7,Cancelled,Early return
4173,12,1804,40,5,4,12,2023-06-13,2023-07-08,2023-07-07,25,4515,0,7580.0,0.0,-7580.0,1737.26,1705.92,Active,Minor scratch
4174,99,6409,60,3,8,9,2023-04-23,2023-05-19,2023-05-22,26,6821,0,2899.78,0.0,2899.78,617.32,564.66,Cancelled,Minor scratch
4175,8,3821,45,2,5,11,2024-10-24,2024-10-28,2024-10-31,4,718,0,346.24,0.0,346.24,410.08,341.57,Active,Car dirty
4176,52,2514,77,1,10,1,2023-04-14,2023-05-12,2023-05-12,28,4150,0,980.28,0.0,980.28,200.26,185.08,No-show,
4177,57,4505,79,2,3,11,2025-02-23,2025-03-12,2025-03-14,17,3957,0,1471.52,0.0,1471.52,382.12,289.8,Active,Early return
4178,5,7531,6,4,12,11,2024-10-20,2024-10-31,2024-11-02,11,1807,0,1942.82,0.0,1942.82,1121.82,955.43,Cancelled,No issues
4179,53,4103,54,5,6,4,2023-12-13,2024-01-08,2024-01-11,26,194,0,7883.2,0.0,7883.2,1890.91,1518.52,Active,Late return
4180,77,1695,23,3,13,8,2024-06-01,2024-06-20,2024-06-21,19,1909,0,2119.07,0.0,2119.07,671.44,659.8,Active,
4181,25,5079,14,4,3,6,2024-03-26,2024-04-06,2024-04-06,11,2459,0,1942.82,0.0,1942.82,1165.26,1099.2,Cancelled,Early return
4182,70,3050,26,3,12,10,2023-11-20,2023-11-30,2023-12-03,10,162,0,1115.3,0.0,1115.3,655.57,528.88,Cancelled,Late return
4183,25,1755,73,1,10,4,2023-11-05,2023-11-07,2023-11-07,2,529,129,70.02,90.3,160.32,159.68,149.33,Active,No issues
4184,54,7006,2,5,1,10,2025-07-24,2025-08-12,2025-08-10,19,594,0,5760.8,0.0,5760.8,1637.57,1314.17,No-show,
4185,95,4075,65,1,15,4,2023-06-23,2023-07-15,2023-07-16,22,2495,0,770.22,0.0,770.22,171.38,142.0,Cancelled,
4186,24,4426,5,3,8,15,2025-06-05,2025-06-27,2025-06-25,22,359,0,2453.66,0.0,2453.66,530.08,454.64,Cancelled,Car dirty
4187,106,5191,10,3,10,2,2025-09-02,2025-09-26,2025-09-28,24,2541,0,2676.72,0.0,2676.72,642.48,516.14,Cancelled,No issues
4188,33,3717,77,3,10,12,2024-07-26,2024-08-09,2024-08-07,14,1643,0,1561.42,0.0,1561.42,500.59,402.97,No-show,Late return
4189,107,5150,16,5,8,14,2024-06-03,2024-06-07,2024-06-09,4,498,0,1212.8,0.0,1212.8,1566.73,1327.78,Completed,
4190,59,5631,9,1,14,11,2025-02-26,2025-03-03,2025-03-05,5,318,0,175.05,0.0,175.05,165.69,157.47,Cancelled,Early return
4191,103,6576,29,2,6,11,2024-09-18,2024-09-21,2024-09-20,3,537,0,259.68,0.0,259.68,343.36,332.26,No-show,No issues
4192,30,2691,37,1,1,3,2023-11-17,2023-12-05,2023-12-07,18,4995,1395,630.18,976.5,1606.68,201.05,178.14,Cancelled,
4193,24,2598,80,1,11,3,2024-08-16,2024-08-17,2024-08-16,1,273,73,35.01,51.1,86.11,212.34,196.28,No-show,Late return
4194,95,1285,32,1,14,9,2023-02-19,2023-03-01,2023-03-02,10,67,0,350.1,0.0,350.1,201.56,201.49,Completed,Late return
4195,55,1363,16,4,4,10,2023-08-07,2023-09-06,2023-09-08,30,2607,0,5298.6,0.0,5298.6,1284.47,1053.81,Cancelled,Early return
4196,102,5653,65,4,11,12,2023-01-12,2023-01-13,2023-01-16,1,203,0,176.62,0.0,176.62,903.27,897.36,Cancelled,Car dirty
4197,70,4543,22,2,14,6,2024-11-26,2024-12-13,2024-12-15,17,1238,0,1471.52,0.0,1471.52,323.75,187.89,Completed,
4198,31,5833,45,5,3,9,2025-10-21,2025-11-10,2025-11-13,20,4486,0,6064.0,0.0,6064.0,1548.88,892.62,Active,Early return
4199,36,3912,21,2,4,1,2024-11-17,2024-12-11,2024-12-12,24,1671,0,2077.44,0.0,2077.44,443.46,393.88,No-show,Minor scratch
4200,92,6668,12,3,7,2,2024-09-15,2024-10-03,2024-10-05,18,4333,0,2007.54,0.0,2007.54,712.96,678.75,Cancelled,No issues
4201,27,6901,52,5,14,3,2023-02-06,2023-02-23,2023-02-24,17,3404,0,5154.4,0.0,5154.4,1501.04,1404.95,Completed,No issues
4202,56,2953,21,3,14,14,2024-01-15,2024-02-12,2024-02-14,28,7480,0,3122.84,0.0,3122.84,721.75,590.05,No-show,Minor scratch
4203,100,3293,11,2,2,9,2024-03-12,2024-04-10,2024-04-08,29,4127,0,2510.24,0.0,2510.24,389.39,327.2,No-show,Late return
4204,28,6680,32,3,3,2,2024-02-19,2024-03-11,2024-03-13,21,1338,0,2342.13,0.0,2342.13,675.25,648.94,Cancelled,Late return
4205,44,1938,67,2,14,1,2023-04-24,2023-04-30,2023-04-28,6,536,0,519.36,0.0,519.36,439.12,408.42,Cancelled,Late return
4206,39,3022,18,3,8,5,2023-10-15,2023-11-14,2023-11-13,30,817,0,3345.9,0.0,3345.9,516.72,431.98,No-show,No issues
4207,7,4697,19,1,1,12,2024-01-22,2024-02-02,2024-01-31,11,2503,303,385.11,212.1,597.21,172.98,164.29,No-show,Car dirty
4208,88,2354,2,5,8,3,2025-07-26,2025-08-23,2025-08-22,28,1976,0,8489.6,0.0,8489.6,2022.44,2001.71,Cancelled,Minor scratch
4209,18,4611,57,3,3,12,2024-04-03,2024-04-14,2024-04-12,11,1734,0,1226.83,0.0,1226.83,678.28,659.12,Completed,Late return
4210,40,531,66,4,3,13,2025-08-16,2025-08-25,2025-08-28,9,256,0,1589.58,0.0,1589.58,1327.1,1062.25,Completed,Early return
4211,79,1611,55,4,1,10,2024-07-24,2024-07-25,2024-07-25,1,58,0,176.62,0.0,176.62,1217.74,1034.28,Cancelled,No issues
4212,106,4868,3,1,15,3,2023-07-20,2023-07-28,2023-07-28,8,55,0,280.08,0.0,280.08,161.59,159.35,Cancelled,
4213,33,4383,74,5,3,3,2024-01-03,2024-01-30,2024-01-30,27,3021,0,8186.4,0.0,8186.4,1384.94,1295.95,Completed,Car dirty
4214,51,2137,40,3,8,2,2025-07-04,2025-07-24,2025-07-23,20,5854,0,2230.6,0.0,2230.6,540.94,452.95,Active,Late return
4215,103,93,53,3,1,15,2025-09-25,2025-10-11,2025-10-14,16,4694,0,1784.48,0.0,1784.48,541.58,511.67,Cancelled,No issues
4216,110,443,74,5,15,3,2024-10-18,2024-11-13,2024-11-11,26,4115,0,7883.2,0.0,7883.2,1427.33,1004.12,Cancelled,Early return
4217,57,7920,69,5,5,4,2023-06-02,2023-06-11,2023-06-11,9,245,0,2728.8,0.0,2728.8,2016.21,1704.62,Completed,Minor scratch
4218,100,3096,18,1,5,10,2025-03-02,2025-03-31,2025-04-03,29,5389,0,1015.29,0.0,1015.29,158.03,152.24,Active,Late return
4219,92,4618,79,4,5,9,2024-07-19,2024-08-13,2024-08-13,25,899,0,4415.5,0.0,4415.5,1099.47,1060.34,No-show,Car dirty
4220,104,4332,62,2,13,11,2025-04-08,2025-04-11,2025-04-11,3,688,0,259.68,0.0,259.68,449.68,421.49,Cancelled,Minor scratch
4221,15,2536,37,3,7,14,2025-09-28,2025-10-07,2025-10-07,9,1455,0,1003.77,0.0,1003.77,693.69,644.34,No-show,Minor scratch
4222,7,6282,66,5,14,11,2023-10-04,2023-10-18,2023-10-20,14,2416,0,4244.8,0.0,4244.8,1717.78,1534.24,Active,Car dirty
4223,66,768,12,4,12,13,2024-08-03,2024-08-23,2024-08-23,20,4366,0,3532.4,0.0,3532.4,916.73,844.76,Completed,Late return
4224,120,7864,46,1,2,8,2025-05-15,2025-06-04,2025-06-07,20,3637,0,700.2,0.0,700.2,147.27,143.11,Active,Early return
4225,2,6890,9,4,7,9,2023-08-01,2023-08-05,2023-08-04,4,321,0,706.48,0.0,-706.48,1320.31,1268.45,Active,Early return
4226,72,1928,47,5,4,1,2023-03-03,2023-04-02,2023-04-01,30,5569,0,9096.0,0.0,9096.0,1852.39,1556.55,No-show,Car dirty
4227,33,1252,33,1,9,12,2024-08-20,2024-09-07,2024-09-06,18,3671,71,630.18,49.7,679.88,189.65,152.49,Completed,Early return
4228,27,1384,55,3,3,8,2025-02-11,2025-03-11,2025-03-14,28,8117,0,3122.84,0.0,3122.84,493.09,465.35,Active,
4229,47,8,67,5,4,9,2023-10-09,2023-10-12,2023-10-14,3,818,0,909.6,0.0,909.6,1914.24,1769.3,Active,Early return
4230,94,7800,23,5,4,14,2025-01-09,2025-01-11,2025-01-09,2,561,0,606.4,0.0,606.4,1917.42,1819.75,Completed,Car dirty
4231,103,7545,1,2,3,14,2025-01-06,2025-02-03,2025-02-03,28,1572,0,2423.68,0.0,2423.68,372.64,311.96,Cancelled,Minor scratch
4232,120,1356,16,1,3,5,2023-01-14,2023-02-04,2023-02-05,21,5224,1024,735.21,716.8,1452.01,162.8,148.86,Cancelled,Early return
4233,8,584,77,3,9,13,2024-02-22,2024-03-05,2024-03-08,12,104,0,1338.36,0.0,1338.36,665.01,613.43,No-show,Car dirty
4234,54,1591,25,2,10,10,2025-06-05,2025-06-16,2025-06-16,11,2692,0,952.16,0.0,952.16,431.63,410.09,Active,Minor scratch
4235,79,7758,9,3,12,5,2023-07-24,2023-07-26,2023-07-29,2,303,0,223.06,0.0,223.06,659.27,569.14,Completed,Late return
4236,33,495,43,5,10,1,2023-08-12,2023-09-10,2023-09-09,29,3287,0,8792.8,0.0,8792.8,1428.9,1415.41,Completed,
4237,108,3617,11,1,7,7,2023-05-20,2023-06-05,2023-06-07,16,2205,0,560.16,0.0,560.16,159.95,151.54,No-show,Early return
4238,48,1316,60,2,7,9,2024-01-11,2024-01-29,2024-01-31,18,2744,0,1558.08,0.0,1558.08,322.51,172.11,Active,Car dirty
4239,12,331,4,1,15,1,2024-10-02,2024-10-30,2024-11-02,28,1769,0,980.28,0.0,980.28,193.56,133.13,Cancelled,Minor scratch
4240,41,3048,48,4,8,9,2025-10-06,2025-10-21,2025-10-20,15,266,0,2649.3,0.0,2649.3,1167.54,1006.02,Active,Early return
4241,24,5745,43,5,3,8,2024-04-24,2024-04-28,2024-04-28,4,273,0,1212.8,0.0,1212.8,1627.14,1349.23,Completed,Late return
4242,109,5056,75,1,2,5,2025-09-05,2025-10-04,2025-10-02,29,4627,0,1015.29,0.0,1015.29,187.52,173.32,Completed,Minor scratch
4243,72,1208,31,2,9,13,2023-10-14,2023-11-13,2023-11-14,30,4423,0,2596.8,0.0,2596.8,416.03,348.46,Completed,Minor scratch
4244,75,1512,24,2,6,8,2025-09-03,2025-09-09,2025-09-11,6,1765,0,519.36,0.0,519.36,351.51,344.76,Active,Early return
4245,55,498,36,5,7,7,2023-02-23,2023-03-19,2023-03-18,24,3305,0,7276.8,0.0,7276.8,1995.19,1636.55,Completed,
4246,48,2854,33,1,8,10,2025-09-26,2025-09-27,2025-09-30,1,172,0,35.01,0.0,35.01,162.27,146.57,Cancelled,Early return
4247,108,3641,47,3,11,3,2024-08-28,2024-09-25,2024-09-23,28,8240,0,3122.84,0.0,-3122.84,696.14,627.39,No-show,
4248,1,3260,37,3,3,9,2024-01-18,2024-02-03,2024-02-03,16,2539,0,1784.48,0.0,1784.48,656.02,595.59,Cancelled,No issues
4249,69,6978,61,2,15,11,2023-05-19,2023-06-10,2023-06-13,22,1905,0,1904.32,0.0,1904.32,435.39,389.27,Cancelled,No issues
4250,32,633,14,1,3,15,2023-12-12,2024-01-10,2024-01-08,29,7397,1597,1015.29,1117.9,2133.19,200.47,165.6,No-show,Late return
4251,20,3798,26,4,9,8,2025-09-22,2025-10-03,2025-10-03,11,114,0,1942.82,0.0,1942.82,942.04,729.54,Cancelled,Late return
4252,11,1377,13,5,9,8,2024-09-12,2024-10-02,2024-10-02,20,4700,0,6064.0,0.0,6064.0,1865.91,1749.01,Active,Minor scratch
4253,90,2953,67,4,3,1,2023-04-06,2023-04-16,2023-04-16,10,1655,0,1766.2,0.0,1766.2,1136.43,1123.78,Completed,Late return
4254,23,2736,49,2,8,15,2024-08-20,2024-08-22,2024-08-22,2,309,0,173.12,0.0,173.12,421.04,372.94,Completed,
4255,64,3510,41,1,13,10,2023-05-15,2023-05-18,2023-05-17,3,844,244,105.03,170.8,275.83,160.3,155.99,Completed,Minor scratch
4256,21,4189,12,4,15,14,2024-01-07,2024-02-04,2024-02-06,28,3260,0,4945.36,0.0,4945.36,1273.87,1076.89,Active,Car dirty
4257,87,7799,45,2,9,12,2023-04-17,2023-05-10,2023-05-13,23,2595,0,1990.88,0.0,1990.88,443.21,408.6,Active,Car dirty
4258,79,5999,4,3,3,11,2025-10-08,2025-10-25,2025-10-24,17,4794,0,1896.01,0.0,1896.01,597.65,349.63,Cancelled,Minor scratch
4259,58,6727,58,5,14,10,2024-03-19,2024-03-27,2024-03-27,8,1847,0,2425.6,0.0,2425.6,2049.46,1952.72,No-show,
4260,118,101,52,1,12,13,2025-02-14,2025-02-25,2025-02-28,11,1774,0,385.11,0.0,385.11,151.25,90.76,Cancelled,Early return
4261,93,782,15,4,10,5,2023-11-26,2023-12-21,2023-12-20,25,7403,0,4415.5,0.0,4415.5,1081.59,1062.73,No-show,No issues
4262,120,805,7,1,1,1,2025-06-28,2025-07-05,2025-07-05,7,1063,0,245.07,0.0,245.07,163.93,160.64,Cancelled,Car dirty
4263,29,1800,44,5,6,3,2025-01-04,2025-02-02,2025-02-04,29,804,0,8792.8,0.0,8792.8,1480.89,1365.5,Cancelled,Car dirty
4264,3,5332,80,3,14,6,2024-04-22,2024-04-28,2024-04-26,6,1172,0,669.18,0.0,-669.18,594.15,552.4,Active,Early return
4265,107,3998,53,3,15,13,2024-01-15,2024-01-31,2024-02-01,16,236,0,1784.48,0.0,1784.48,578.58,572.39,Active,Car dirty
4266,52,580,73,2,5,8,2025-07-07,2025-07-12,2025-07-14,5,88,0,432.8,0.0,432.8,466.86,434.5,Cancelled,
4267,82,6658,58,4,3,15,2024-07-19,2024-08-11,2024-08-13,23,5123,0,4062.26,0.0,4062.26,1315.01,1114.01,Completed,
4268,18,453,57,1,11,2,2025-10-05,2025-11-01,2025-11-02,27,5530,130,945.27,91.0,1036.27,147.39,131.74,Cancelled,Car dirty
4269,113,946,10,5,3,7,2024-02-11,2024-02-22,2024-02-25,11,409,0,3335.2,0.0,3335.2,1788.69,1536.94,Active,Early return
4270,66,6906,2,3,8,15,2023-11-25,2023-12-14,2023-12-15,19,5208,0,2119.07,0.0,2119.07,711.78,630.7,Active,Minor scratch
4271,44,2890,2,4,10,15,2024-09-09,2024-09-18,2024-09-18,9,1255,0,1589.58,0.0,1589.58,1131.3,910.14,Completed,No issues
4272,7,7731,68,2,6,4,2024-01-20,2024-01-23,2024-01-23,3,206,0,259.68,0.0,259.68,440.93,395.81,No-show,
4273,52,422,46,5,13,3,2024-01-05,2024-01-14,2024-01-13,9,2317,0,2728.8,0.0,2728.8,1547.59,1424.58,Active,Car dirty
4274,110,4742,6,1,9,13,2023-03-20,2023-03-26,2023-03-29,6,1024,0,210.06,0.0,210.06,156.3,153.53,Active,Early return
4275,92,4856,79,1,4,14,2025-10-27,2025-11-19,2025-11-20,23,3988,0,805.23,0.0,805.23,165.28,156.04,No-show,Late return
4276,31,4503,1,4,11,12,2023-12-26,2023-12-31,2023-12-29,5,673,0,883.1,0.0,883.1,1224.95,1044.64,Cancelled,Minor scratch
4277,29,4310,59,5,14,6,2023-01-14,2023-01-31,2023-01-30,17,370,0,5154.4,0.0,5154.4,2039.58,2003.17,Cancelled,Early return
4278,11,4977,2,1,5,5,2024-05-17,2024-06-15,2024-06-13,29,5945,145,1015.29,101.5,1116.79,162.69,146.08,Cancelled,Early return
4279,69,4927,39,3,5,1,2023-07-25,2023-08-03,2023-08-06,9,900,0,1003.77,0.0,1003.77,585.59,554.64,Cancelled,
4280,83,7625,43,2,9,5,2023-04-26,2023-05-16,2023-05-18,20,2517,0,1731.2,0.0,1731.2,464.42,392.33,No-show,Minor scratch
4281,65,2861,16,3,12,14,2025-05-14,2025-05-31,2025-06-01,17,1933,0,1896.01,0.0,1896.01,570.11,494.16,Completed,Early return
4282,44,5065,71,3,12,8,2024-10-13,2024-10-19,2024-10-21,6,919,0,669.18,0.0,669.18,685.0,589.48,No-show,Car dirty
4283,82,5714,25,1,12,11,2024-08-25,2024-08-29,2024-08-27,4,674,0,140.04,0.0,140.04,147.56,134.24,No-show,Early return
4284,78,6555,9,5,13,13,2025-08-04,2025-08-06,2025-08-04,2,337,0,606.4,0.0,606.4,1955.27,1621.72,No-show,Minor scratch
4285,70,4312,61,3,4,10,2023-08-06,2023-08-20,2023-08-19,14,3455,0,1561.42,0.0,1561.42,549.59,505.98,No-show,Minor scratch
4286,61,4494,26,4,1,2,2023-05-17,2023-05-22,2023-05-23,5,686,0,883.1,0.0,883.1,974.84,938.25,No-show,Late return
4287,16,5108,22,3,7,15,2025-04-28,2025-05-26,2025-05-27,28,8387,0,3122.84,0.0,3122.84,509.21,490.73,Completed,Late return
4288,35,6169,23,1,5,9,2023-09-16,2023-09-17,2023-09-15,1,183,0,35.01,0.0,-35.01,171.94,145.94,No-show,Late return
4289,2,5345,25,2,9,7,2024-06-20,2024-06-25,2024-06-27,5,496,0,432.8,0.0,432.8,346.68,312.15,Completed,No issues
4290,15,2053,79,3,12,15,2023-01-26,2023-02-08,2023-02-10,13,1971,0,1449.89,0.0,1449.89,560.57,465.26,Cancelled,
4291,98,3430,4,1,9,15,2023-08-11,2023-08-19,2023-08-18,8,2043,443,280.08,310.1,590.18,168.43,165.98,Active,Minor scratch
4292,101,6593,17,1,11,3,2024-07-15,2024-08-06,2024-08-05,22,1165,0,770.22,0.0,770.22,166.77,154.72,No-show,No issues
4293,87,4820,65,3,8,12,2023-08-09,2023-08-23,2023-08-24,14,1276,0,1561.42,0.0,1561.42,629.55,574.89,Active,Car dirty
4294,53,3990,31,3,9,10,2025-08-24,2025-09-20,2025-09-23,27,658,0,3011.31,0.0,3011.31,583.31,532.32,No-show,Minor scratch
4295,111,4669,57,1,14,11,2025-04-04,2025-04-27,2025-04-29,23,6667,2067,805.23,1446.9,2252.13,205.85,195.7,Active,Car dirty
4296,25,4805,4,5,5,12,2023-12-16,2024-01-06,2024-01-04,21,3089,0,6367.2,0.0,-6367.2,1746.83,1619.89,No-show,Late return
4297,35,5650,32,2,9,12,2025-12-14,2025-12-23,2025-12-25,9,971,0,779.04,0.0,779.04,348.87,312.26,No-show,Early return
4298,54,7960,66,2,9,2,2025-04-05,2025-04-10,2025-04-12,5,353,0,432.8,0.0,432.8,350.57,331.58,Completed,Late return
4299,118,1538,66,5,5,15,2023-08-14,2023-09-09,2023-09-08,26,3648,0,7883.2,0.0,7883.2,1833.08,1111.5,Active,
4300,120,3887,2,3,11,7,2025-10-08,2025-10-12,2025-10-10,4,1078,0,446.12,0.0,446.12,659.87,621.61,Active,Car dirty
4301,95,7100,14,5,8,5,2023-05-01,2023-05-13,2023-05-16,12,2567,0,3638.4,0.0,3638.4,1653.42,1494.74,Cancelled,Early return
4302,41,5879,60,5,8,3,2024-01-03,2024-01-21,2024-01-22,18,3924,0,5457.6,0.0,5457.6,1622.99,1455.89,Cancelled,Early return
4303,118,6762,72,4,3,4,2023-12-14,2024-01-11,2024-01-12,28,7322,0,4945.36,0.0,4945.36,1187.52,1125.77,Active,No issues
4304,73,2341,80,3,10,2,2024-07-24,2024-08-03,2024-08-03,10,335,0,1115.3,0.0,1115.3,522.89,478.4,Completed,Car dirty
4305,100,5474,78,3,14,13,2024-03-22,2024-03-23,2024-03-22,1,194,0,111.53,0.0,111.53,723.6,707.79,Cancelled,
4306,4,2781,35,2,6,9,2023-12-25,2024-01-22,2024-01-24,28,1495,0,2423.68,0.0,2423.68,350.81,333.03,Cancelled,No issues
4307,26,6920,13,4,14,11,2025-11-02,2025-11-19,2025-11-22,17,1519,0,3002.54,0.0,3002.54,964.36,715.68,Active,Car dirty
4308,38,4360,43,5,10,10,2023-11-10,2023-12-01,2023-11-29,21,4767,0,6367.2,0.0,6367.2,1968.45,1184.23,Completed,Minor scratch
4309,9,4297,71,3,9,14,2024-10-17,2024-11-06,2024-11-09,20,5864,0,2230.6,0.0,2230.6,574.74,556.25,Active,Early return
4310,24,3887,10,1,13,5,2024-06-27,2024-07-20,2024-07-19,23,6659,2059,805.23,1441.3,2246.53,160.95,149.81,No-show,Early return
4311,63,6683,46,2,8,4,2025-05-28,2025-06-09,2025-06-09,12,1978,0,1038.72,0.0,1038.72,392.48,241.57,No-show,Early return
4312,56,349,21,5,12,1,2025-01-04,2025-01-20,2025-01-22,16,4464,0,4851.2,0.0,4851.2,1722.07,1645.87,Active,Minor scratch
4313,34,2268,56,1,14,15,2025-09-24,2025-10-08,2025-10-10,14,3647,847,490.14,592.9,1083.04,156.75,143.14,No-show,No issues
4314,22,715,34,2,8,2,2025-08-10,2025-08-16,2025-08-17,6,1614,0,519.36,0.0,519.36,377.14,352.67,Completed,No issues
4315,55,998,65,1,9,12,2024-06-05,2024-07-05,2024-07-04,30,3144,0,1050.3,0.0,-1050.3,213.14,196.24,Active,Minor scratch
4316,95,6336,59,4,8,2,2025-03-28,2025-04-12,2025-04-10,15,1238,0,2649.3,0.0,2649.3,1248.01,699.9,Completed,
4317,41,4062,26,3,15,2,2025-06-11,2025-06-12,2025-06-11,1,140,0,111.53,0.0,111.53,705.4,661.79,Cancelled,Car dirty
4318,19,629,62,1,1,8,2023-08-23,2023-08-24,2023-08-25,1,189,0,35.01,0.0,35.01,179.37,147.42,Cancelled,Car dirty
4319,81,484,7,2,14,12,2025-03-15,2025-04-03,2025-04-02,19,1405,0,1644.64,0.0,1644.64,356.82,346.98,Completed,
4320,61,7372,47,3,8,2,2025-07-15,2025-07-31,2025-07-31,16,1927,0,1784.48,0.0,1784.48,730.63,562.3,Completed,Late return
4321,58,1187,28,2,4,1,2025-08-04,2025-08-18,2025-08-19,14,2494,0,1211.84,0.0,1211.84,424.19,419.59,Active,Late return
4322,40,3568,40,1,12,1,2023-04-17,2023-05-03,2023-05-06,16,1340,0,560.16,0.0,560.16,154.66,125.54,Cancelled,Late return
4323,68,1895,42,1,12,2,2025-01-15,2025-01-19,2025-01-18,4,74,0,140.04,0.0,140.04,197.66,182.21,No-show,
4324,25,4748,34,1,13,15,2025-03-07,2025-03-28,2025-03-31,21,1307,0,735.21,0.0,735.21,173.5,156.9,Completed,Minor scratch
4325,24,818,67,2,11,13,2024-01-06,2024-01-12,2024-01-15,6,1799,0,519.36,0.0,519.36,322.69,198.75,Active,Minor scratch
4326,68,4759,67,4,5,8,2024-07-22,2024-08-16,2024-08-19,25,1202,0,4415.5,0.0,4415.5,1040.18,992.74,No-show,Late return
4327,84,279,14,4,4,10,2024-09-20,2024-10-13,2024-10-14,23,1218,0,4062.26,0.0,4062.26,1226.74,1084.71,Cancelled,
4328,91,6810,50,1,13,13,2023-10-27,2023-11-03,2023-11-01,7,1675,275,245.07,192.5,437.57,202.31,191.69,Active,Minor scratch
4329,80,1509,44,1,13,5,2025-08-28,2025-09-03,2025-09-04,6,263,0,210.06,0.0,-210.06,204.32,168.29,Cancelled,Minor scratch
4330,37,1936,47,4,7,11,2025-08-23,2025-09-16,2025-09-18,24,6689,0,4238.88,0.0,4238.88,979.06,893.78,Cancelled,No issues
4331,67,1985,4,5,3,11,2023-01-22,2023-02-19,2023-02-18,28,2444,0,8489.6,0.0,8489.6,2037.78,2015.21,Cancelled,Minor scratch
4332,38,158,5,5,3,2,2025-09-27,2025-10-18,2025-10-20,21,4113,0,6367.2,0.0,6367.2,1588.7,1549.85,Active,
4333,66,5917,56,1,15,15,2025-10-12,2025-11-11,2025-11-10,30,4342,0,1050.3,0.0,1050.3,209.53,184.35,Cancelled,No issues
4334,29,3539,63,4,3,5,2023-06-27,2023-06-28,2023-06-26,1,185,0,176.62,0.0,176.62,1247.33,1100.2,Completed,Minor scratch
4335,86,5962,22,5,14,4,2024-03-24,2024-04-18,2024-04-19,25,4937,0,7580.0,0.0,7580.0,1451.74,1210.88,Active,Late return
4336,31,2033,70,5,11,15,2025-11-21,2025-11-30,2025-12-01,9,1840,0,2728.8,0.0,2728.8,1783.94,1634.73,Active,Late return
4337,19,2298,40,5,8,4,2025-03-23,2025-04-18,2025-04-16,26,1082,0,7883.2,0.0,7883.2,1982.31,1697.45,Cancelled,Car dirty
4338,8,6791,68,2,3,7,2025-06-13,2025-06-16,2025-06-17,3,183,0,259.68,0.0,259.68,414.21,378.07,Active,Minor scratch
4339,109,6924,48,3,3,7,2025-09-14,2025-09-15,2025-09-14,1,229,0,111.53,0.0,111.53,530.11,479.11,Active,Minor scratch
4340,18,4241,32,4,8,9,2024-09-25,2024-10-23,2024-10-24,28,5555,0,4945.36,0.0,4945.36,1230.28,1180.22,Completed,Early return
4341,62,6111,46,5,8,11,2024-11-26,2024-12-01,2024-12-02,5,906,0,1516.0,0.0,1516.0,1784.46,1741.12,No-show,Early return
4342,84,4240,10,2,15,6,2023-05-27,2023-05-30,2023-05-28,3,783,0,259.68,0.0,259.68,348.41,347.31,No-show,Early return
